Ad ID,Date,Ad name,Ad entity status,Spend in account currency,Ad group name,Ad group,Campaign ID,Campaign name,Earned impressions,Earned saves,Impressions,Paid impressions,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Earned Pin clicks,Paid Pin clicks,Pin clicks,Organic pin ID
PP687206526982,2021-05-16,Awareness | Bacon Potato Tart,ACTIVE,0,6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,16,0,16,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206526982,2021-05-17,Awareness | Bacon Potato Tart,ACTIVE,0,6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,4,0,4,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849798,2021-05-04,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-05,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,5,0,5,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-06,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-07,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,11,0,11,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-08,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-09,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-10,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,16,0,16,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-11,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,7,0,7,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-12,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,6,0,6,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-13,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,9,0,9,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-14,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-16,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849798,2021-05-17,Awareness | Bacon Salad,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,5,0,5,0,0,0,0,0,0,0,0,0,P336784878387903315
PP687206849799,2021-05-05,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-06,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-09,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-10,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-11,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-12,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-13,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-15,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849799,2021-05-16,Awareness | BLT Hot Dogs,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,4,0,4,0,0,0,0,0,0,0,0,0,P336784878387903774
PP687206849800,2021-05-05,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,3,0,3,P336784878387903782
PP687206849800,2021-05-06,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-08,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-09,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-10,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-11,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-12,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,8,0,8,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-13,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-14,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687206849800,2021-05-16,Awareness | Bacon Potato Tart,ACTIVE,0,7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878387903782
PP687209399023,2021-05-05,Awareness | Sweet + Savory,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498471
PP687209399023,2021-05-07,Awareness | Sweet + Savory,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498471
PP687209399023,2021-05-08,Awareness | Sweet + Savory,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878389498471
PP687209399023,2021-05-13,Awareness | Sweet + Savory,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498471
PP687209399023,2021-05-17,Awareness | Sweet + Savory,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,3,0,3,0,0,0,0,0,0,0,0,0,P336784878389498471
PP687209399024,2021-05-05,Awareness | Your Favorite Pozole,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878389498210
PP687209399024,2021-05-07,Awareness | Your Favorite Pozole,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878389498210
PP687209399024,2021-05-10,Awareness | Your Favorite Pozole,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878389498210
PP687209399025,2021-05-04,Awareness | The Classic Ham,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,6,0,6,0,0,0,0,0,0,0,0,0,P336784878389498199
PP687209399025,2021-05-05,Awareness | The Classic Ham,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,1,0,1,0,0,0,0,0,0,0,0,0,P336784878389498199
PP687209399025,2021-05-06,Awareness | The Classic Ham,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498199
PP687209399025,2021-05-11,Awareness | The Classic Ham,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498199
PP687209399025,2021-05-12,Awareness | The Classic Ham,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498199
PP687209399025,2021-05-17,Awareness | The Classic Ham,ACTIVE,0,11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,2,0,2,0,0,0,0,0,0,0,0,0,P336784878389498199
PP687212731355,2021-05-04,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-06,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,16,0,16,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-07,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-08,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,6,0,6,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-09,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,10,0,10,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-10,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-11,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-13,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-14,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-15,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731355,2021-05-17,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,9,0,9,0,0,0,0,0,0,0,0,0,P336784878390461983
PP687212731356,2021-05-05,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-06,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-07,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-09,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-12,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-13,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-14,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-16,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731356,2021-05-17,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,ACTIVE,0,1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462002
PP687212731519,2021-05-04,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,33,0,33,0,0,0,0,0,0,1,0,1,P336784878390462247
PP687212731519,2021-05-05,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,19,0,19,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-06,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,16,0,16,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-07,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,11,0,11,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-08,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,13,0,13,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-09,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,26,0,26,0,0,0,0,0,0,2,0,2,P336784878390462247
PP687212731519,2021-05-10,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,10,0,10,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-11,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,15,0,15,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-12,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,11,0,11,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-13,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,16,0,16,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-14,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,8,0,8,0,0,0,0,0,0,0,0,0,P336784878390462247
